cnt,dteday,hr,hum,temp,weekday,windspeed,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12
12,2011-04-24,5,1.62121198642513,0.015646961741659547,0,-0.8214836522335098,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,2011-04-24,6,1.9322148263292707,0.015646961741659547,0,-1.5538885118643786,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2011-04-24,7,1.9322148263292707,0.015646961741659547,0,-1.5538885118643786,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,2011-04-24,8,1.62121198642513,0.11951577308936744,0,0.2763062210748125,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,2011-04-24,9,1.31020914652099,0.32725339578478324,0,0.5198962301931148,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289,2011-04-24,10,0.7918710800140895,0.5349910184801985,0,-0.2116912132997729,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
317,2011-04-24,11,0.11803159355511855,0.8465974525233221,0,-0.4560986385560562,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
388,2011-04-24,12,0.11803159355511855,0.9504662638710301,0,0.5198962301931148,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441,2011-04-24,13,-0.24480505299971222,1.0543350752187373,0,0.7643036554493984,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
420,2011-04-24,14,-0.4521402796024721,1.0543350752187373,0,1.1305060852648328,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
369,2011-04-24,15,-0.08930363304764188,0.8465974525233221,0,0.5198962301931148,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
359,2011-04-24,16,-0.7631431195066127,1.2620726979141532,0,1.6185035196394182,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
331,2011-04-24,17,0.11803159355511855,0.8465974525233221,0,0.8860986600085493,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,2011-04-24,18,0.32536682015787843,0.7427286411756142,0,-0.2116912132997729,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,2011-04-24,19,1.0510401132675393,0.5349910184801985,0,0.7643036554493984,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
105,2011-04-24,20,1.0510401132675393,0.5349910184801985,0,0.7643036554493984,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
61,2011-04-24,21,1.62121198642513,0.22338458443707535,0,-0.2116912132997729,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,2011-04-24,22,1.9322148263292707,0.22338458443707535,0,-0.2116912132997729,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,2011-04-24,23,1.9322148263292707,0.22338458443707535,0,-0.8214836522335098,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12,2011-04-25,0,1.9322148263292707,0.11951577308936744,1,-1.5538885118643786,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10,2011-04-25,1,1.9322148263292707,0.22338458443707535,1,-0.8214836522335098,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,2011-04-25,2,1.9322148263292707,0.22338458443707535,1,-0.8214836522335098,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,2011-04-25,3,1.9322148263292707,0.015646961741659547,1,-0.6996886476743587,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2011-04-25,4,1.9322148263292707,0.11951577308936744,1,-1.5538885118643786,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,2011-04-25,5,1.9322148263292707,-0.19209066095375596,1,-1.5538885118643786,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,2011-04-25,6,1.9322148263292707,0.015646961741659547,1,-1.5538885118643786,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,2011-04-25,7,1.9322148263292707,0.11951577308936744,1,-0.8214836522335098,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353,2011-04-25,8,1.31020914652099,0.32725339578478324,1,-0.6996886476743587,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,2011-04-25,9,1.0510401132675393,0.5349910184801985,1,-0.4560986385560562,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125,2011-04-25,10,0.5327020467606388,0.7427286411756142,1,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,2011-04-25,11,0.5327020467606388,0.7427286411756142,1,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,2011-04-25,12,0.584535853411329,0.8465974525233221,1,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,2011-04-25,13,0.11803159355511855,1.0543350752187373,1,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146,2011-04-25,14,-0.4521402796024721,1.1582038865664452,1,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,2011-04-25,15,-0.6076416995545424,1.2620726979141532,1,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,2011-04-25,16,-0.4521402796024721,1.0543350752187373,1,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
521,2011-04-25,17,-0.4521402796024721,1.0543350752187373,1,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
499,2011-04-25,18,-0.2966388596504023,0.9504662638710301,1,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
382,2011-04-25,19,-0.2966388596504023,0.8465974525233221,1,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
237,2011-04-25,20,-0.08930363304764188,0.8465974525233221,1,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,2011-04-25,21,0.32536682015787843,0.6388598298279063,1,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,2011-04-25,22,0.5327020467606388,0.5349910184801985,1,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,2011-04-25,23,0.7918710800140895,0.43112220713249055,1,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2011-04-26,0,0.32536682015787843,0.6388598298279063,2,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,2011-04-26,1,0.5327020467606388,0.6388598298279063,2,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,2011-04-26,2,1.0510401132675393,0.32725339578478324,2,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,2011-04-26,3,1.31020914652099,0.22338458443707535,2,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2011-04-26,4,1.0510401132675393,0.32725339578478324,2,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,2011-04-26,5,1.31020914652099,0.22338458443707535,2,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,2011-04-26,6,1.31020914652099,0.32725339578478324,2,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,2011-04-26,7,1.0510401132675393,0.43112220713249055,2,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449,2011-04-26,8,1.0510401132675393,0.43112220713249055,2,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,2011-04-26,9,0.5327020467606388,0.7427286411756142,2,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,2011-04-26,10,0.32536682015787843,0.8465974525233221,2,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
172,2011-04-26,11,0.11803159355511855,0.9504662638710301,2,1.6185035196394182,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,2011-04-26,12,-0.08930363304764188,1.0543350752187373,2,1.8620935287577205,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,2011-04-26,13,-0.6076416995545424,1.2620726979141532,2,2.106500954014004,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155,2011-04-26,14,-0.24480505299971222,1.1582038865664452,2,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,2011-04-26,15,-0.08930363304764188,1.0543350752187373,2,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
291,2011-04-26,16,-0.24480505299971222,1.0543350752187373,2,1.6185035196394182,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
521,2011-04-26,17,-0.08930363304764188,0.9504662638710301,2,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528,2011-04-26,18,0.11803159355511855,0.9504662638710301,2,2.106500954014004,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
328,2011-04-26,19,0.5327020467606388,0.7427286411756142,2,1.8620935287577205,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,2011-04-26,20,0.5327020467606388,0.7427286411756142,2,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,2011-04-26,21,0.7918710800140895,0.6388598298279063,2,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,2011-04-26,22,1.0510401132675393,0.5349910184801985,2,0.03189879581852919,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,2011-04-26,23,1.0510401132675393,0.5349910184801985,2,0.2763062210748125,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2011-04-27,0,1.0510401132675393,0.5349910184801985,3,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,2011-04-27,1,1.0510401132675393,0.5349910184801985,3,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2011-04-27,2,1.31020914652099,0.43112220713249055,3,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,2011-04-27,3,1.31020914652099,0.43112220713249055,3,0.7643036554493984,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2011-04-27,4,1.62121198642513,0.32725339578478324,3,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,2011-04-27,5,1.62121198642513,0.32725339578478324,3,0.5198962301931148,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,2011-04-27,6,1.62121198642513,0.32725339578478324,3,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
246,2011-04-27,7,1.31020914652099,0.43112220713249055,3,0.7643036554493984,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
444,2011-04-27,8,1.31020914652099,0.43112220713249055,3,1.1305060852648328,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,2011-04-27,9,1.31020914652099,0.5349910184801985,3,1.8620935287577205,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,2011-04-27,10,1.0510401132675393,0.6388598298279063,3,0.7643036554493984,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,2011-04-27,11,0.7918710800140895,0.7427286411756142,3,0.7643036554493984,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,2011-04-27,12,0.7918710800140895,0.8465974525233221,3,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,2011-04-27,13,0.7918710800140895,0.7427286411756142,3,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,2011-04-27,14,0.584535853411329,0.9504662638710301,3,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138,2011-04-27,15,0.11803159355511855,1.0543350752187373,3,2.471885967691457,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
218,2011-04-27,16,0.37720062680856853,1.0543350752187373,3,1.6185035196394182,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
521,2011-04-27,17,1.0510401132675393,0.8465974525233221,3,1.6185035196394182,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
412,2011-04-27,18,1.0510401132675393,0.8465974525233221,3,1.6185035196394182,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
260,2011-04-27,19,0.7918710800140895,0.6388598298279063,3,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
218,2011-04-27,20,1.0510401132675393,0.7427286411756142,3,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,2011-04-27,21,1.31020914652099,0.6388598298279063,3,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,2011-04-27,22,1.31020914652099,0.6388598298279063,3,1.1305060852648328,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,2011-04-27,23,1.31020914652099,0.6388598298279063,3,1.374096094383135,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,2011-04-28,0,0.7918710800140895,0.7427286411756142,4,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,2011-04-28,1,1.0510401132675393,0.6388598298279063,4,1.6185035196394182,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,2011-04-28,2,1.0510401132675393,0.6388598298279063,4,2.106500954014004,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2011-04-28,3,0.7918710800140895,0.7427286411756142,4,1.6185035196394182,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,2011-04-28,4,1.0510401132675393,0.6388598298279063,4,1.8620935287577205,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,2011-04-28,5,1.0510401132675393,0.6388598298279063,4,1.6185035196394182,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2011-04-28,6,0.7918710800140895,0.7427286411756142,4,2.228295958573155,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,2011-04-28,7,0.7918710800140895,0.7427286411756142,4,2.106500954014004,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,2011-04-28,8,0.7918710800140895,0.8465974525233221,4,2.106500954014004,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,2011-04-28,9,1.31020914652099,0.6388598298279063,4,1.1305060852648328,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,2011-04-28,10,1.31020914652099,0.6388598298279063,4,0.7643036554493984,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,2011-04-28,11,1.0510401132675393,0.6388598298279063,4,0.7643036554493984,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,2011-04-28,12,0.7918710800140895,0.6388598298279063,4,0.5198962301931148,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121,2011-04-28,13,1.0510401132675393,0.6388598298279063,4,0.8860986600085493,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,2011-04-28,14,1.0510401132675393,0.6388598298279063,4,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
163,2011-04-28,15,0.32536682015787843,0.8465974525233221,4,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,2011-04-28,16,0.7918710800140895,0.6388598298279063,4,0.5198962301931148,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,2011-04-28,17,-0.8149769261573029,0.7427286411756142,4,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530,2011-04-28,18,-0.8149769261573029,0.7427286411756142,4,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
404,2011-04-28,19,-1.022312152760063,0.6388598298279063,4,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
269,2011-04-28,20,-1.022312152760063,0.43112220713249055,4,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,2011-04-28,21,-0.8668107328079927,0.32725339578478324,4,-0.4560986385560562,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,2011-04-28,22,-0.9186445394586827,0.22338458443707535,4,-0.2116912132997729,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,2011-04-28,23,-1.229647379362823,0.22338458443707535,4,-0.8214836522335098,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2011-04-29,0,-1.229647379362823,0.11951577308936744,5,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,2011-04-29,1,-0.9186445394586827,0.015646961741659547,5,-0.8214836522335098,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,2011-04-29,2,0.014363980253738333,-0.19209066095375596,5,-0.6996886476743587,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2011-04-29,3,-0.1929712463490221,-0.19209066095375596,5,-0.8214836522335098,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2011-04-29,4,-0.6076416995545424,-0.19209066095375596,5,-0.4560986385560562,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,2011-04-29,5,-0.8149769261573029,-0.19209066095375596,5,-0.4560986385560562,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,2011-04-29,6,-0.9186445394586827,0.015646961741659547,5,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240,2011-04-29,7,-1.0741459594107532,0.11951577308936744,5,0.03189879581852919,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
421,2011-04-29,8,-1.229647379362823,0.22338458443707535,5,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,2011-04-29,9,-1.229647379362823,0.22338458443707535,5,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,2011-04-29,10,-1.177813572712133,0.32725339578478324,5,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,2011-04-29,11,-1.2814811860135134,0.5349910184801985,5,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,2011-04-29,12,-1.3333149926642034,0.32725339578478324,5,0.7643036554493984,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,2011-04-29,13,-1.3333149926642034,0.32725339578478324,5,0.8860986600085493,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
248,2011-04-29,14,-1.4369826059655837,0.5349910184801985,5,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252,2011-04-29,15,-1.177813572712133,0.32725339578478324,5,0.8860986600085493,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
299,2011-04-29,16,-1.0741459594107532,0.22338458443707535,5,1.374096094383135,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
508,2011-04-29,17,-0.9186445394586827,0.11951577308936744,5,1.6185035196394182,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
439,2011-04-29,18,-0.7631431195066127,0.11951577308936744,5,1.374096094383135,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,2011-04-29,19,-0.40030647295178196,-0.19209066095375596,5,1.1305060852648328,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,2011-04-29,20,-0.7631431195066127,-0.08822184960604834,5,0.2763062210748125,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,2011-04-29,21,-0.6076416995545424,-0.19209066095375596,5,0.03189879581852919,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146,2011-04-29,22,-0.24480505299971222,-0.3998282836491717,5,-0.2116912132997729,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,2011-04-29,23,-0.4521402796024721,-0.29595947230146386,5,-0.8214836522335098,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,2011-04-30,0,-0.4521402796024721,-0.29595947230146386,6,0.5198962301931148,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,2011-04-30,1,-0.4521402796024721,-0.29595947230146386,6,-0.2116912132997729,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,2011-04-30,2,-0.4521402796024721,-0.29595947230146386,6,0.2763062210748125,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,2011-04-30,3,-0.4521402796024721,-0.3998282836491717,6,0.03189879581852919,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,2011-04-30,4,-0.4521402796024721,-0.3998282836491717,6,0.2763062210748125,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,2011-04-30,5,-0.4521402796024721,-0.3998282836491717,6,1.6185035196394182,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,2011-04-30,6,-0.24480505299971222,-0.5036970949968793,6,0.7643036554493984,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2011-04-30,7,-0.4521402796024721,-0.5036970949968793,6,1.6185035196394182,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2011-04-30,8,-0.4521402796024721,-0.5036970949968793,6,0.8860986600085493,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,2011-04-30,9,-0.6076416995545424,-0.29595947230146386,6,1.374096094383135,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279,2011-04-30,10,-0.9704783461093729,-0.08822184960604834,6,1.6185035196394182,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321,2011-04-30,11,-1.0741459594107532,0.015646961741659547,6,1.374096094383135,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,2011-04-30,12,-1.0741459594107532,0.11951577308936744,6,1.6185035196394182,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,2011-04-30,13,-1.229647379362823,0.22338458443707535,6,0.8860986600085493,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,2011-04-30,14,-1.229647379362823,0.22338458443707535,6,0.2763062210748125,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
499,2011-04-30,15,-1.3333149926642034,0.32725339578478324,6,-0.4560986385560562,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
464,2011-04-30,16,-1.3333149926642034,0.43112220713249055,6,0.03189879581852919,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
